qls,hm
8.065458591449948, 0.6225469071794545
8.596564228031609, 0.6218134791138725
9.127780990077751, 0.6262873903139234
9.658932928936279, 0.627723686942355
10.190038565517941, 0.6269902588767731
10.721283108930205, 0.6327660048932322
11.252490610520974, 0.6368059711544807
11.783614768013383, 0.636940432966504
12.314877832336393, 0.6435840688605694
12.846076073471789, 0.647190090183015
13.37736691916092, 0.6551355608934881
13.908528118474823, 0.6570058024607226
14.439846745530074, 0.666253107987604
14.971174633040699, 0.6759343584532882
15.502419176452962, 0.6817101044697478
16.033663719865224, 0.6874858504862074
16.56501938874197, 0.6984689357683003
17.09630097397573, 0.7059804615399705
17.627582559209486, 0.7134919873116417
18.159012311729217, 0.7279466321041563
18.69040502242746, 0.7406654971414599
19.22182551449182, 0.7546861969951721
19.753190443823936, 0.7661032272160675
20.284490549968442, 0.7744826428653435
20.815753614291456, 0.7811262787594089
21.347303752731044, 0.8012222077563598
21.878733505250775, 0.8156768525488745
22.410302164601113, 0.8366406714234307
22.941824521674583, 0.8554347656039734
23.47321723237282, 0.8681536306412774
24.004646984892556, 0.882608275433792
24.536187862876773, 0.9022702594919405
25.06772565404253, 0.9217875952371544
25.599315921122074, 0.9437639523022505
26.13105589889682, 0.9727557525446584
26.662964108277517, 1.0096308858419833
27.19586472979241, 1.0930104517476722
27.729011370738395, 1.1879184881942209
28.2139314121902, 1.285504759460254
28.626252956184437, 1.374990470539446
